Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_ind_length,ul_ind_length,ul_init_length,sml_ind_mem,ul_ind_mem,ul_init_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_5_e7_244_e2_693,invalid,2,0.241,11 3,66,0,0,0,0,0,0.026,0.007,0.001,0.058,0.043,0.001,0.021,93,74,94,2,72,63,9,11,11,7.581,1.938,1.703,1,2.921,10,7,0.002,35352
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_6_e2_589_e2_506,invalid,2,0.207,11 2,68,0,0,0,0,0,0.014,0,0,0.065,0.021,0.001,0.022,115,92,113,1,90,77,11,13,10,8.733,1.769,1.525,1,2.447,13,12,0.002,33560
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_6_e2_589_e3_349,invalid,2,0.218,11 2,68,0,0,0,0,0,0.014,0,0,0.066,0.027,0.002,0.023,115,92,113,1,90,77,11,13,10,8.749,1.772,1.525,1,2.537,13,12,0.002,34332
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_6_e2_893,invalid,3,0.236,10 3 1,85,0,0,0,0,0,0.013,0.001,0,0.072,0.028,0.002,0.027,127,101,124,9,91,75,12,15,11,9.483,2.049,1.667,1,2.63,16,14,0.001,33596
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_6_e3_294_e1_956,invalid,2,0.533,11 2,68,0,0,0,0,0,0.156,0.001,0,0.086,0.139,0.002,0.027,143,120,141,1,118,105,11,13,10,10.627,1.772,1.525,1,2.543,13,12,0.01,56452
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/hysteresis_1,valid,2,0.01,0,4,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,29964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e8_725,valid,2,0.044,1,10,0,0,0,0,0,0,0,0,0.007,0.007,0,0.002,3,1,2,0,1,0,0,2,1,0.021,0.279,0.142,1,4.706,1,0,0,33652
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e8_725_e1_919,valid,2,0.041,1,10,0,0,0,0,0,0,0,0,0.007,0.008,0,0.002,3,1,2,0,1,0,0,2,1,0.021,0.283,0.142,1,4.615,1,0,0,32720
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e8_725_e2_1144,valid,2,0.041,1,10,0,0,0,0,0,0,0,0,0.007,0.008,0,0.002,3,1,2,0,1,0,0,2,1,0.021,0.283,0.142,1,4.726,1,0,0,33816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_2_e1_1116_e3_287,invalid,2,39.478,32 12,205,0,0.001,0.029,0,0.002,14.597,0.463,0.013,0.497,22.756,0.014,0.196,858,802,853,89,724,632,34,49,35,54.159,6.085,5.602,1,7.344,41,20,0.054,444620
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMER_2,valid,2,0.026,1,11,0,0,0,0,0,0,0,0,0.003,0.004,0,0.002,5,2,3,1,1,0,0,2,1,0.021,0.641,0.373,2,3.123,2,0,0,32960
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMER_3,valid,2,0.039,1,10,0,0,0,0,0,0,0,0,0.004,0.014,0,0.001,4,2,4,2,1,0,1,1,2,3.36,0.322,0.477,0,0.021,1,0,0,32420
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMER_all,valid,2,0.051,2,16,0,0,0,0,0,0,0,0,0.006,0.017,0,0.002,10,5,8,4,2,0,1,3,3,3.36,0.941,0.787,2,4.007,3,0,0,33192
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed_e7_207,valid,2,0.009,0,4,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,29636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed_e7_207_e7_538,valid,2,0.01,0,4,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,29972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed_e7_207_e8_507,valid,2,0.009,0,4,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,29968
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed_e8_649,valid,2,0.009,0,4,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,29704
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/speed_e8_649_e7_709,valid,2,0.008,0,4,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,29780
experimental-result-main/kind2-benchmarks-master/FunctionalChain/controlLaw/controlLaw,valid,2,0.023,2,13,0,0,0,0,0,0,0,0,0.004,0.002,0,0.001,4,2,4,0,2,0,0,4,2,0.021,0.454,0.259,0,0.021,0,0,0,34896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/stalmark,valid,3,0.028,4 2,31,0,0,0,0,0,0,0,0,0.012,0.002,0.001,0.001,31,19,22,1,18,10,4,7,3,1.219,0.672,0.343,1,0.723,9,8,0,29132
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave01,valid,3,0.451,2 0,36,0,0,0,0,0,0,0,0,0.032,0.015,0.001,0.008,47,34,38,8,26,16,2,6,4,7.825,1.426,0.984,1,6.721,10,8,0,85160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave05,valid,3,0.706,15 9,100,0,0,0,0,0,0,0,0,0.087,0.072,0.004,0.022,127,94,117,68,33,0,4,20,13,10.071,3.658,2.795,1,7.932,21,12,0,87308
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave17,valid,3,0.667,9 4,65,0,0,0,0,0,0.001,0,0.001,0.059,0.031,0.002,0.019,123,97,105,28,69,46,8,17,6,13.561,2.667,0.992,1,6.878,22,18,0,97296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave19,valid,3,0.768,11 5,73,0,0,0,0,0,0,0,0,0.063,0.032,0.002,0.022,137,108,119,33,76,51,9,18,8,13.39,2.362,1.332,2,7.635,25,18,0,91160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave21,valid,3,1.19,11 6,75,0,0,0,0,0,0.001,0,0,0.068,0.056,0.002,0.021,142,109,122,31,78,57,8,18,10,13.027,2.656,1.729,1,7.033,29,20,0,95008
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave22,valid,3,9.055,18 9,137,0,0,0.001,0,0.001,0.003,0.001,0.001,0.205,7.267,0.005,0.078,344,241,272,70,171,131,21,36,23,32.565,5.303,3.87,5,11.933,89,73,0.001,90996
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave24,valid,3,0.644,8 4,69,0,0,0,0,0,0,0,0,0.05,0.029,0.002,0.017,98,74,83,21,52,26,9,18,7,13.727,2.793,1.401,2,8.09,20,14,0,89144
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave26,valid,3,1.795,7 4,60,0,0,0,0,0,0,0,0,0.06,0.892,0.002,0.021,80,51,61,7,44,30,5,13,8,11.702,1.984,1.416,3,8.422,22,17,0,95036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2,valid,3,0.07,2 0,31,0,0,0,0,0,0,0,0,0.017,0.005,0,0.013,35,28,31,2,27,15,7,4,3,21.11,1.306,0.809,1,14.183,6,3,0,33240
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e1_17214_e5_18600,valid,3,0.07,2 0,31,0,0,0,0,0,0,0,0,0.017,0.005,0,0.013,35,28,31,2,27,15,7,4,3,21.089,1.306,0.809,1,14.158,6,3,0,33184
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e3_514_e4_11150,valid,3,0.072,2 0,31,0,0,0,0,0,0,0,0,0.018,0.005,0,0.014,35,28,31,2,27,15,7,4,3,21.112,1.306,0.809,1,14.179,6,3,0,33324
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e6_3003_e4_15091,valid,3,0.073,2 0,31,0,0,0,0,0,0,0,0,0.018,0.006,0.001,0.014,35,28,31,2,27,15,7,4,3,21.112,1.306,0.809,1,14.179,6,3,0,33128
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e7_12307,valid,3,0.072,2 0,31,0,0,0,0,0,0,0,0,0.018,0.005,0,0.013,35,28,31,2,27,15,7,4,3,21.112,1.306,0.809,1,14.179,6,3,0,33052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e8_21449_e5_18210,valid,3,0.044,1 0,21,0,0,0,0,0,0,0,0,0.01,0.004,0,0.006,11,7,9,2,6,0,3,2,2,14.614,0.703,0.641,1,13.858,3,1,0,33072
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10,valid,3,0.056,1 0,29,0,0,0,0,0,0,0,0,0.011,0.005,0.002,0.005,22,8,13,1,10,3,3,4,3,6.518,0.89,0.726,2,7.421,12,7,0,59724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e1_3587_e3_2749,valid,3,0.055,1 0,29,0,0,0,0,0,0,0,0,0.011,0.005,0.001,0.005,22,8,13,1,10,3,3,5,3,6.515,0.9,0.726,2,7.413,12,7,0,57812
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e1_998,valid,3,0.057,1 0,29,0,0,0,0,0,0,0,0,0.012,0.005,0.001,0.005,22,8,13,1,10,3,3,5,3,6.515,0.9,0.726,2,7.413,12,7,0,57644
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e2_2785_e3_1744,valid,3,0.056,1 0,29,0,0,0,0,0,0,0,0,0.011,0.006,0.001,0.005,22,8,13,1,10,3,3,4,3,6.515,0.89,0.726,2,7.413,12,7,0,57536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e2_402,valid,3,0.055,1 0,29,0,0,0,0,0,0,0,0,0.011,0.005,0.001,0.005,22,8,13,1,10,3,3,4,3,6.515,0.89,0.726,2,7.413,12,7,0,57856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e3_144_e5_2046,valid,3,0.055,1 0,29,0,0,0,0,0,0,0,0,0.012,0.005,0.001,0.005,22,8,13,1,10,3,3,4,3,6.515,0.89,0.726,2,7.413,12,7,0,59692
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e3_3429,valid,3,0.057,1 0,29,0,0,0,0,0,0,0,0,0.011,0.005,0.002,0.005,22,8,13,1,10,3,3,4,3,6.515,0.886,0.726,2,7.413,12,7,0,57784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4,valid,3,0.047,1 0,30,0,0,0,0,0,0,0,0,0.011,0.008,0.001,0.005,20,13,16,2,12,1,7,4,3,6.604,1.279,0.978,1,5.133,5,3,0,37188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e3_2970,valid,2,0.063,5,31,0,0,0,0,0,0,0,0,0.016,0.008,0.001,0.005,22,11,18,4,9,1,2,10,6,6.375,1.432,1.258,2,5.854,7,2,0,39060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e2_2086_e3_2542,valid,3,0.083,1 0,40,0,0,0,0,0,0,0,0,0.022,0.012,0.002,0.009,37,17,24,5,15,4,4,9,6,7.291,1.396,1.231,2,5.856,16,11,0,36996
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e2_2812,valid,3,0.08,1 0,49,0,0,0,0,0,0,0,0,0.023,0.012,0.001,0.007,33,18,26,2,19,1,8,11,7,6.967,1.512,1.335,2,5.815,10,5,0,39052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/ILLINOIS_1,valid,3,0.037,1 0,22,0,0,0,0,0,0,0,0,0.007,0.005,0,0.003,11,8,10,4,5,0,1,3,2,0.791,0.644,0.572,1,3.96,1,0,0,41160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/ILLINOIS_2_e2_2367_e1_3182,valid,3,0.038,1 0,20,0,0,0,0,0,0,0,0,0.009,0.006,0.001,0.002,5,2,5,1,2,0,1,3,3,0.438,1.023,0.96,0,0.021,1,0,0,41284
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/ILLINOIS_all,valid,3,0.089,1 0,45,0,0,0,0,0,0,0,0,0.022,0.015,0.001,0.007,24,9,18,1,11,0,2,11,8,5.071,1.707,1.546,2,5.701,9,4,0,43380
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_1_e2_162_e7_1545,valid,3,0.027,1 0,22,0,0,0,0,0,0,0,0,0.008,0.003,0.001,0.002,10,7,9,3,4,0,2,3,2,0.883,0.927,0.669,1,2.315,1,0,0,32192
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3,valid,3,0.138,3 1,83,0,0,0,0,0,0,0,0,0.05,0.033,0.003,0.012,75,60,70,13,48,7,9,13,10,10.311,2.212,1.485,1,3.999,10,4,0,34908
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3_e2_819_e1_1145,valid,3,0.137,3 1,83,0,0,0,0,0,0,0,0,0.05,0.033,0.003,0.012,75,60,70,13,48,7,9,13,10,10.306,2.204,1.485,1,3.989,10,4,0,34092
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3_e2_819_e4_1595,valid,3,0.139,3 1,83,0,0,0,0,0,0,0,0,0.05,0.034,0.003,0.012,75,60,70,13,48,7,9,13,10,10.306,2.208,1.485,1,3.989,10,4,0,34024
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3_e3_2669,valid,4,0.241,8 5 4,150,0,0,0,0,0,0,0.001,0,0.087,0.06,0.006,0.023,135,105,126,26,87,14,17,26,17,13.647,3.36,2.033,1,4.81,23,8,0,34060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_4,valid,2,0.016,1,10,0,0,0,0,0,0,0,0,0.003,0.002,0,0,5,4,5,1,3,0,0,3,1,0.021,0.978,0.359,0,0.021,0,0,0,33380
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_4_e7_1140_e7_433,valid,3,0.03,2 1,26,0,0,0,0,0,0,0,0,0.008,0.004,0,0.003,13,8,12,5,5,0,1,5,4,2.876,1.01,0.882,1,2.512,3,0,0,33172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_all_e4_1147_e7_497,valid,3,0.041,1 0,32,0,0,0,0,0,0,0,0,0.015,0.005,0.001,0.003,19,13,18,7,7,0,4,6,5,1.167,1.321,1.056,1,2.378,2,0,0,32688
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_i3_e1_447_e1_1292,valid,3,0.058,7 4,44,0,0,0,0,0,0,0,0,0.021,0.007,0.002,0.005,50,38,45,12,26,8,3,9,5,5.06,1.75,0.925,1,2.693,9,6,0,32756
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_i3_e1_447_e6_2281,valid,3,0.066,7 4,55,0,0,0,0,0,0,0,0,0.024,0.009,0.002,0.005,54,44,53,10,36,12,3,13,5,4.715,1.954,0.959,1,2.832,7,2,0,32772
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/SYNAPSE_6_e2_1439_e1_954,valid,5,0.106,7 6 4 3,87,0,0,0,0,0,0,0,0,0.041,0.015,0.002,0.013,94,73,78,1,73,43,12,11,5,7.487,1.998,1.079,2,3.356,17,14,0,33192
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/SYNAPSE_6_e3_1666_e5_1558,valid,3,0.043,6 4,36,0,0,0,0,0,0,0,0,0.015,0.005,0.001,0.004,24,16,22,6,10,0,0,8,5,0.021,1.687,1.097,1,2.527,4,2,0,32900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/durationThm_3_e7_334_e2_62,valid,2,0.029,4,23,0,0,0,0,0,0,0,0,0.011,0.003,0,0.003,14,0,5,0,1,0,0,5,4,0.021,1.157,0.992,5,3.614,10,4,0,32456
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/ex3,valid,3,0.038,4 2,29,0,0,0,0,0,0,0,0,0.013,0.004,0.001,0.003,16,10,13,2,8,2,2,6,3,2.46,1.166,0.742,1,2.279,4,2,0,32444
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/ticket3i_2,valid,3,0.043,1 0,29,0,0,0,0,0,0,0,0,0.011,0.005,0.001,0.005,17,6,11,3,6,0,3,3,3,1.13,0.862,0.81,3,6.688,9,3,0,39036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/ticket3i_7,valid,2,0.066,6,33,0,0,0,0,0,0,0,0,0.02,0.007,0.001,0.005,25,13,20,5,9,0,1,12,7,5.55,1.378,1.132,1,4.696,6,4,0,39280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/ticket3i_7_e1_2192_e1_1852,valid,3,0.112,1 0,57,0,0,0,0,0,0,0,0,0.039,0.011,0.003,0.009,45,28,40,15,17,2,2,18,12,6.077,1.859,1.623,1,5.231,8,4,0,41012
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_1_e7_4234,valid,3,0.101,3 0,41,0,0,0,0,0,0,0,0,0.023,0.014,0.001,0.01,42,36,42,20,20,5,9,6,6,10.339,1.003,1.078,0,0.021,2,0,0,59760
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_4,valid,3,0.052,1 0,25,0,0,0,0,0,0,0,0,0.011,0.006,0.001,0.004,14,10,13,5,6,0,3,4,3,1.034,0.889,0.623,1,6.182,2,0,0,57584
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_all,valid,3,0.123,2 0,46,0,0,0,0,0,0,0,0,0.03,0.013,0.001,0.012,37,28,35,15,16,0,7,10,7,9.643,1.363,1.135,1,6.149,4,1,0,57764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_10,valid,3,0.044,1 0,25,0,0,0,0,0,0,0,0,0.011,0.005,0,0.003,14,10,13,5,6,0,3,4,3,1.038,0.873,0.615,1,4.667,2,0,0,53428
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_3,valid,3,0.044,1 0,25,0,0,0,0,0,0,0,0,0.011,0.005,0,0.003,14,10,13,5,6,0,3,4,3,1.046,0.881,0.623,1,4.672,2,0,0,53408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_4,valid,3,0.045,1 0,25,0,0,0,0,0,0,0,0,0.011,0.005,0,0.003,14,10,13,5,6,0,3,4,3,1.042,0.881,0.623,1,4.672,2,0,0,53640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_6,valid,3,0.043,1 0,25,0,0,0,0,0,0,0,0,0.01,0.005,0,0.003,14,10,13,5,6,0,3,4,3,1.042,0.885,0.627,1,4.668,2,0,0,55476
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_7,valid,3,0.045,1 0,25,0,0,0,0,0,0,0,0,0.01,0.005,0.001,0.003,14,10,13,5,6,0,3,4,3,1.046,0.881,0.623,1,4.671,2,0,0,53400
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_8,valid,3,0.044,1 0,25,0,0,0,0,0,0,0,0,0.011,0.005,0.001,0.003,14,10,13,5,6,0,3,4,3,1.042,0.881,0.619,1,4.672,2,0,0,55608
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_9,valid,3,0.044,1 0,25,0,0,0,0,0,0,0,0,0.01,0.005,0.001,0.003,14,10,13,5,6,0,3,4,3,1.038,0.865,0.607,1,4.668,2,0,0,53488
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_all,valid,4,0.245,2 1 0,78,0,0,0,0,0,0,0,0,0.087,0.015,0.002,0.016,64,41,54,25,18,0,2,24,13,1.166,2.366,1.943,1,4.483,10,9,0,61816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_6_e7_10_e7_341,invalid,4,0.499,19 14 9 4,139,0,0,0.002,0,0.001,0.006,0.001,0,0.216,0.038,0.003,0.048,566,542,574,321,228,180,13,32,16,19.334,3.959,1.88,2,6.12,20,6,0,36104
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_6_e7_399,invalid,3,0.288,13 8 3,94,0,0,0.001,0,0,0.004,0.001,0,0.125,0.024,0.002,0.028,288,271,296,133,143,117,9,18,14,13.415,2.826,1.627,1,4.184,12,2,0,34488
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_8,invalid,3,0.134,5 2 1,57,0,0,0,0,0,0.001,0,0,0.05,0.013,0.001,0.016,77,67,80,12,57,46,8,8,7,9.624,2.03,1.119,3,6.612,6,0,0,34364
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_9,invalid,3,0.226,9 6 1,80,0,0,0,0,0,0.003,0,0,0.087,0.02,0.002,0.029,158,144,165,16,130,111,16,12,11,16.39,2.675,1.727,2,6.631,10,1,0,34988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_2,valid,3,0.039,3 1,33,0,0,0,0,0,0,0,0,0.014,0.004,0.001,0.004,26,19,22,5,15,3,4,6,3,3.822,1.345,0.811,1,2.331,4,3,0,33148
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_2_e7_1027_e1_1047,valid,3,0.034,3 2,30,0,0,0,0,0,0,0,0,0.012,0.004,0,0.003,22,17,20,4,13,3,5,6,3,3.735,1.387,0.772,1,2.272,3,1,0,32308
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_2_e7_1027_e7_359,valid,3,0.04,3 1,33,0,0,0,0,0,0,0,0,0.014,0.005,0.001,0.004,28,21,24,6,16,4,5,6,3,3.81,1.352,0.811,1,2.391,4,3,0,32772
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_2_e8_491_e7_826,valid,3,0.052,6 3,46,0,0,0,0,0,0,0,0,0.018,0.006,0.001,0.006,39,31,35,7,25,7,5,9,4,5.513,1.849,0.936,1,2.707,5,3,0,32768
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3,valid,3,0.026,2 1,22,0,0,0,0,0,0,0,0,0.008,0.003,0,0.002,13,9,11,3,6,1,4,3,2,2.975,1.015,0.625,1,2.274,3,1,0,32776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3_e7_626,valid,3,0.022,1 0,20,0,0,0,0,0,0,0,0,0.007,0.003,0,0.001,9,6,8,2,5,0,2,3,2,0.862,0.825,0.625,1,2.519,2,0,0,32240
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3_e8_33,valid,3,0.028,2 1,23,0,0,0,0,0,0,0,0,0.009,0.003,0,0.003,15,12,14,5,7,1,4,4,2,3.09,1.085,0.625,1,2.275,2,0,0,32336
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3_e8_33_e7_220,valid,3,0.026,2 1,23,0,0,0,0,0,0,0,0,0.008,0.003,0,0.002,13,10,12,3,7,1,2,5,2,2.848,0.96,0.625,1,2.519,2,0,0,32548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all,valid,3,0.067,3 1,47,0,0,0,0,0,0,0,0,0.031,0.007,0.001,0.006,41,26,33,14,13,0,5,13,7,4.336,1.627,1.164,1,2.675,9,7,0,32988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e2_142,valid,3,0.049,2 1,36,0,0,0,0,0,0,0,0,0.021,0.005,0.001,0.004,22,12,17,4,8,0,2,9,5,3.107,1.6,1.021,1,2.366,5,4,0,32808
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e2_142_e7_209,valid,3,0.065,4 2,47,0,0,0,0,0,0,0,0,0.027,0.006,0.001,0.006,38,25,32,13,13,1,3,11,7,4.152,1.727,1.353,1,2.616,6,5,0,32688
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e3_1068_e4_275,valid,3,0.049,2 1,36,0,0,0,0,0,0,0,0,0.021,0.005,0.001,0.004,22,12,17,4,8,0,2,9,5,3.107,1.6,1.021,1,2.366,5,4,0,32788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e7_188_e7_743,valid,3,0.07,4 1,56,0,0,0,0,0,0,0,0,0.031,0.007,0.002,0.006,42,29,37,12,19,0,10,11,8,5.541,1.916,1.41,2,3.315,6,3,0,33000
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856,valid,4,0.085,3 1 0,65,0,0,0,0,0,0,0,0,0.039,0.008,0.002,0.008,49,30,38,9,22,5,5,15,8,4.208,1.841,1.306,1,2.835,13,10,0,32852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856_e2_585,valid,3,0.068,3 1,47,0,0,0,0,0,0,0,0,0.03,0.006,0.001,0.006,35,21,28,10,12,0,4,12,7,4.335,1.872,1.353,1,2.366,7,6,0,32880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856_e7_578,valid,4,0.1,4 1 0,84,0,0,0,0,0,0,0,0,0.046,0.01,0.003,0.008,75,52,63,14,41,11,7,14,11,5.962,2.291,1.685,1,3.171,17,11,0,33916
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1,valid,3,0.064,1 0,37,0,0,0,0,0,0,0,0,0.02,0.004,0.001,0.011,31,16,21,4,12,5,6,6,5,10.832,1.145,0.925,4,10.68,14,6,0,32540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e8_747_e8_1041,valid,3,0.065,2 1,36,0,0,0,0,0,0,0,0,0.018,0.004,0.001,0.013,30,16,21,6,11,3,7,5,5,12.715,1.043,0.928,3,9.473,12,6,0,32352
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e8_751,valid,3,0.067,1 0,40,0,0,0,0,0,0,0,0,0.02,0.003,0.001,0.013,32,17,23,5,13,4,8,6,6,12.797,1.141,1.025,4,10.505,14,5,0,33060
