Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,f_sml,f_reuse_sml,sml_ind_length,sml_ind_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e1_389,invalid,5,3.993,38 30 20 11 3,3855,0,0.034,0.207,0.029,0.011,1.838,0.509,0.007,0.379,2191,1049,45,61.029,1,9.443,2415,85,0.002,57684
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e2_13,valid,4,0.542,9 5 2,868,0,0.002,0,0.002,0,0.27,0.082,0.003,0.041,276,14,16,22.629,1,6.619,428,31,0,35340
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e7_810,invalid,3,6.335,82 43 17,5312,0,0.062,0.421,0.032,0.008,2.554,0.818,0.015,0.923,3247,1975,79,95.914,1,11.211,3576,95,0.006,91308
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e3_112,invalid,5,9.481,81 70 55 33 11,8179,0.001,0.136,0.643,0.072,0.049,4.077,1.372,0.016,0.948,4729,2086,50,68.169,1,9.399,5098,151,0.005,91116
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275,invalid,6,9.675,51 38 10 7 5 2,5931,0,0.199,1.343,0.045,0.007,3.227,1.143,0.01,1.254,4453,3581,67,101.916,1,12.954,4680,90,0.002,91196
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e7_529,invalid,5,30.624,163 123 87 51 14,16964,0.002,0.603,2.806,0.164,0.292,10.463,4.607,0.027,4.939,11761,7574,112,150.539,1,13.199,12099,146,0.009,294780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e3_931,valid,3,0.188,9 5,278,0,0,0,0,0,0.087,0.027,0.001,0.011,81,1,2,7.41,1,5.304,129,8,0,33572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1025,invalid,6,10.632,76 62 45 32 20 7,6864,0.001,0.205,0.875,0.046,0.023,4.041,1.302,0.02,1.425,4499,2820,82,106.318,1,11.028,4741,95,0.003,91444
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e1_1044,invalid,3,3.054,42 23 7,2769,0,0.031,0.183,0.01,0.004,1.357,0.378,0.008,0.336,1679,998,49,65.538,1,8.988,1846,59,0.002,58048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5,valid,4,33.505,13 10 5,392,0,0.001,0.063,0.058,0.124,0.129,32.774,0.003,0.09,159,81,19,35.215,1,7.116,204,1,0.002,193376
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5_e1_1835,valid,4,75.312,10 8 5,269,0,0.001,0.022,0.02,0.03,0.075,74.908,0.002,0.06,87,41,15,28.025,0,0.021,128,0,0,158264
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5_e2_3018_e2_936,valid,4,17.54,9 7 4,245,0,0,0.03,0.026,0.025,0.075,17.133,0.002,0.057,85,38,15,28.678,0,0.021,115,0,0,158524
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_a1,valid,4,0.701,14 10 5,290,0,0,0.021,0.03,0.032,0.073,0.334,0.002,0.043,102,39,14,21.181,1,5.191,137,8,0.002,56660
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_1,valid,4,0.117,2 1 0,96,0,0,0.001,0,0,0.02,0.055,0,0.006,16,2,3,5.269,1,2.943,39,4,0.001,36484
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_1_e2_162_e7_1545,valid,4,0.343,4 3 2,146,0,0,0.017,0.004,0.008,0.035,0.211,0.001,0.012,48,18,5,7.236,1,3.082,60,0,0.002,50988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_4,valid,4,0.122,2 1 0,104,0,0,0.001,0.001,0,0.022,0.057,0,0.006,20,2,4,6.187,1,2.91,41,2,0.001,36352
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_4_e7_1140_e7_433,valid,4,0.357,4 3 2,154,0,0,0.022,0.004,0.007,0.039,0.214,0.001,0.011,62,25,3,5.349,0,0.021,67,0,0,52116
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_all,valid,4,0.158,3 2 0,154,0,0,0.001,0.001,0,0.032,0.066,0.001,0.009,27,2,5,7.236,1,3.007,67,6,0.001,37036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_1,valid,4,0.139,2 1 0,96,0,0,0.001,0.001,0,0.022,0.041,0,0.012,18,2,3,10.137,1,6.26,38,3,0.001,57732
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_2,valid,4,0.131,2 1 0,93,0,0,0.001,0,0,0.021,0.039,0,0.011,16,1,2,9.736,1,6.179,40,7,0.001,55756
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_3,valid,4,0.137,2 1 0,98,0,0,0.001,0.001,0,0.022,0.043,0,0.011,18,2,3,11.853,1,6.257,40,4,0.001,55540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_4,valid,4,0.135,2 1 0,98,0,0,0.001,0.001,0,0.021,0.04,0,0.012,18,2,3,11.481,1,6.26,40,4,0.001,57556
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_10,valid,4,0.125,2 1 0,104,0,0,0,0.001,0,0.022,0.035,0,0.01,19,2,4,9.183,1,4.858,41,2,0.001,55476
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_3,valid,4,0.117,2 1 0,102,0,0,0.001,0,0,0.024,0.033,0,0.009,19,2,3,8.418,1,4.738,42,4,0.001,53444
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_4,valid,4,0.112,2 1 0,102,0,0,0.001,0.001,0,0.023,0.032,0,0.008,19,2,3,8.233,1,4.734,42,4,0.001,53420
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_5,valid,4,0.115,2 1 0,96,0,0,0,0,0,0.021,0.034,0,0.009,17,2,3,7.314,1,4.785,39,4,0.001,53508
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_6,valid,4,0.113,2 1 0,102,0,0,0.001,0,0,0.023,0.033,0,0.008,19,2,3,7.779,1,4.729,42,4,0.001,53588
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_7,valid,4,0.12,2 1 0,104,0,0,0.001,0.001,0,0.022,0.035,0,0.01,19,2,4,9.298,1,4.87,41,2,0.001,53396
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_8,valid,4,0.124,2 1 0,102,0,0,0.001,0,0,0.025,0.036,0,0.009,19,2,3,9.136,1,4.737,42,4,0.001,55388
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_9,valid,4,0.114,2 1 0,96,0,0,0,0,0,0.02,0.034,0,0.009,17,2,3,7.955,1,4.797,39,4,0.001,55388
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_6,invalid,4,31.434,30 27 21 9,1624,0.001,0.013,2.089,0.447,0.197,0.695,26.651,0.009,0.5,994,519,75,96.947,3,6.739,1013,11,0.014,549624
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_1,valid,4,0.099,2 1 0,111,0,0,0,0,0,0.024,0.033,0,0.005,21,1,2,4.5,1,2.646,49,7,0.002,34184
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e1_846_e2_1394,valid,4,224.245,10 5 2,1200,0,0.004,0.041,0.198,0.041,0.472,222.903,0.006,0.151,488,46,21,42.922,1,6.506,611,41,0.008,671928
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMER_1,valid,4,0.109,2 1 0,117,0,0,0.001,0.001,0,0.025,0.035,0,0.008,25,2,5,7.007,2,3.634,48,2,0.001,32900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/_6counter,invalid,5,0.124,7 5 3 2 1,285,0,0,0,0,0,0.054,0.019,0,0.011,86,59,5,1.943,1,0.931,171,35,0,29776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/simulation/tramway,valid,5,0.301,7 5 4 2,458,0,0.001,0.001,0.001,0.001,0.115,0.036,0.003,0.042,183,95,14,21.311,6,12.829,299,59,0,30712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/simulation/tramway_e7_1834_e8_3192,valid,5,0.296,7 5 4 2,458,0,0.001,0,0.001,0,0.114,0.036,0.003,0.042,183,95,14,21.289,6,12.786,299,59,0,31304
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12,valid,5,0.713,19 17 13 6,794,0,0.002,0.004,0.005,0.005,0.227,0.13,0.003,0.097,376,171,36,57.98,3,10.814,457,28,0,59524
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618,valid,6,1.798,36 33 30 24 11,1783,0,0.006,0.022,0.016,0.034,0.575,0.301,0.007,0.251,991,613,72,108.483,2,10.402,1164,63,0.001,57748
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e3_2012,valid,4,0.422,3 1 0,478,0,0.001,0.001,0.001,0.001,0.134,0.084,0.002,0.041,174,52,16,31.067,3,10.626,263,29,0,59876
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e1_4312,valid,5,1.249,30 25 17 9,1368,0,0.004,0.006,0.009,0.014,0.394,0.207,0.004,0.17,692,345,51,74.405,1,8.667,796,19,0,57504
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e3_1915,valid,5,1.781,46 40 30 15,1869,0,0.006,0.016,0.016,0.031,0.556,0.3,0.007,0.264,1070,594,79,109.308,1,8.849,1159,28,0,57700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e3_1540_e1_5048,valid,5,1.729,27 19 12 5,1844,0,0.007,0.021,0.015,0.041,0.559,0.302,0.004,0.229,1084,659,60,87.166,1,8.595,1178,13,0,57548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e3_786_e7_4541,valid,5,0.359,10 9 7 4,373,0,0.001,0.001,0.001,0,0.112,0.051,0.002,0.035,162,49,9,20.386,1,7.681,187,14,0,59784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e3_1543,valid,4,1.162,20 16 9,964,0,0.004,0.013,0.004,0.007,0.316,0.182,0.004,0.112,469,285,31,52.247,2,9.86,590,21,0,72136
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e4_3719,valid,4,1.172,19 15 9,849,0,0.003,0.005,0.003,0.006,0.345,0.213,0.003,0.108,328,156,19,37.645,2,9.852,470,21,0,70112
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e5_3642,valid,4,1.048,17 13 7,751,0,0.003,0.009,0.004,0.012,0.28,0.16,0.004,0.098,367,225,19,36.902,2,9.529,458,22,0,70260
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_3,valid,6,0.927,27 24 21 18 9,957,0,0.002,0.005,0.008,0.007,0.351,0.162,0.005,0.131,501,266,46,51.566,1,6.098,552,17,0,35848
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_3_e1_2217_e3_1200,valid,6,1.495,32 29 26 22 11,1201,0,0.005,0.009,0.015,0.012,0.559,0.261,0.006,0.209,639,320,62,70.536,1,7.084,693,16,0,36344
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_u1_e2_3403_e2_957,valid,5,0.61,14 10 9 8,773,0,0.002,0.004,0.003,0.004,0.227,0.113,0.002,0.079,392,211,35,39.786,1,6.149,452,12,0,39164
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/ILLINOIS_r4a,valid,5,0.714,13 9 6 4,674,0,0.002,0.002,0.003,0.004,0.261,0.151,0.004,0.081,278,110,29,32.177,1,5.094,357,12,0,40880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_i4_e6_2175,valid,5,0.352,17 15 12 7,419,0,0.001,0.001,0.001,0.001,0.143,0.063,0.003,0.034,165,49,13,10.845,1,3.4,203,15,0,34452
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_i4_e7_1017_e6_1132,valid,5,0.275,15 13 10 6,403,0,0.001,0.001,0.001,0.001,0.11,0.052,0.002,0.028,168,66,14,11.695,2,4.018,191,4,0,34324
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/two_counters,valid,6,0.493,25 22 19 16 11,806,0,0.002,0.001,0.002,0.004,0.224,0.082,0.003,0.036,379,224,10,6.406,1,2.384,538,92,0.001,34828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e7_397,valid,4,0.482,9 6 4,644,0,0.001,0,0.001,0,0.233,0.074,0.003,0.04,202,21,13,20.336,1,5.969,320,29,0,35428
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e4_801,invalid,4,6.539,57 35 19 6,4305,0,0.081,0.581,0.035,0.012,2.616,0.771,0.009,0.847,2888,2072,76,96.236,1,12.681,3123,71,0.003,90876
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e5_991,invalid,4,6.369,53 32 14 5,4122,0,0.091,0.638,0.032,0.005,2.473,0.725,0.008,0.801,2829,2112,73,93.851,1,12.959,3050,65,0.005,90744
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2,valid,6,2.204,19 17 15 11 6,573,0,0.001,0.113,0.038,0.103,0.162,1.409,0.005,0.108,258,146,20,26.966,1,5.643,320,21,0.003,92500
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2_e2_1375_e1_418,valid,6,2.292,23 21 18 13 7,626,0,0.001,0.087,0.036,0.103,0.171,1.491,0.005,0.105,277,144,16,23.631,1,5.65,342,23,0.004,92548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2_e7_1826_e8_126,valid,6,2.068,19 17 15 11 6,573,0,0.001,0.112,0.038,0.104,0.15,1.298,0.004,0.103,258,146,20,26.961,1,5.649,320,21,0.003,92452
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_r4a,valid,5,7.889,14 11 9 7,540,0,0.001,0.129,0.114,0.143,0.158,6.937,0.002,0.119,253,126,35,45.529,1,5.072,294,8,0.004,145172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_all,valid,4,1.021,8 4 0,583,0,0.001,0.008,0.036,0.004,0.144,0.491,0.001,0.079,147,9,13,30.483,1,6.958,287,23,0.003,62532
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e1_6030,valid,5,0.514,8 6 5 3,590,0,0.001,0.001,0.002,0.001,0.163,0.091,0.002,0.063,257,97,22,38.157,3,10.313,336,35,0,57572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e2_138,valid,6,1.344,13 10 7 6 4,1427,0,0.004,0.013,0.016,0.015,0.427,0.28,0.004,0.167,781,409,56,87.132,3,11.659,890,46,0.001,59764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_u1,valid,6,0.474,16 14 13 11 7,614,0,0.001,0.002,0.002,0.003,0.169,0.084,0.003,0.066,279,153,32,36.811,1,6.017,345,15,0,39144
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e2_617,valid,4,0.496,8 5 2,799,0,0.002,0,0.001,0,0.251,0.08,0.003,0.031,253,17,7,13.955,1,5.995,401,32,0,35292
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e1_956,invalid,5,5.935,50 39 24 16 7,4191,0,0.071,0.496,0.036,0.008,2.372,0.818,0.012,0.677,2656,1581,64,87.189,1,10.444,2815,60,0.001,91524
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_6,valid,6,2.254,23 21 18 13 7,613,0,0.001,0.093,0.035,0.103,0.168,1.424,0.005,0.108,280,149,18,25.076,1,5.66,336,21,0.004,88720
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_6_e2_3302,valid,6,23.456,25 22 19 14 8,789,0,0.002,0.211,0.061,0.244,0.232,22.119,0.005,0.156,394,236,20,30.479,1,5.78,470,30,0.007,209808
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_u1,valid,5,1.882,18 16 11 6,547,0,0.001,0.095,0.066,0.052,0.167,1.127,0.003,0.092,248,105,22,30.781,1,6.119,294,15,0.002,82964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/two_counters,valid,6,0.403,24 22 20 16 9,594,0,0.001,0.001,0.001,0.004,0.138,0.093,0.003,0.052,257,172,11,5.753,1,2.016,390,76,0,33440
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761,valid,5,1.473,25 20 15 8,1442,0,0.004,0.009,0.01,0.01,0.445,0.26,0.007,0.212,746,380,62,94.092,3,11.425,860,34,0.001,59752
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4,valid,5,1.596,39 34 23 12,1546,0,0.005,0.009,0.01,0.012,0.521,0.292,0.006,0.211,828,399,56,80.39,1,8.195,900,18,0,59824
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e1_1303,valid,5,1.61,39 34 23 12,1546,0,0.005,0.008,0.01,0.014,0.515,0.28,0.008,0.207,828,399,56,80.417,1,8.197,900,18,0,59712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e2_2251,valid,5,1.935,41 36 26 12,1661,0,0.006,0.015,0.015,0.027,0.621,0.318,0.007,0.288,941,534,66,93.084,1,8.291,1025,26,0,59796
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e3_4133,valid,5,2.533,48 42 28 13,2307,0.001,0.009,0.034,0.024,0.074,0.793,0.421,0.007,0.368,1391,814,90,127.486,1,8.884,1475,27,0,57536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_7,valid,5,6.354,65 54 41 20,5143,0.007,0.057,0.106,0.074,0.138,2.387,1.16,0.014,0.737,2882,1136,128,148.317,9,18.931,3208,212,0.006,58188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e1_556,invalid,3,2.391,28 16 5,1934,0,0.023,0.177,0.007,0.001,1.046,0.301,0.007,0.195,1036,691,29,47.458,1,9.201,1281,49,0.002,58044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/_6counters,invalid,9,2.263,30 28 24 21 19 18 16 15 11,2227,0,0.006,0.008,0.009,0.029,0.682,0.58,0.007,0.48,1218,784,22,10.101,1,2.427,1588,243,0.002,40800
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799,valid,5,2.169,44 38 28 15,2144,0,0.007,0.018,0.019,0.068,0.691,0.367,0.006,0.323,1221,633,86,120.593,1,9.11,1310,24,0,57636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/twisted_counters,valid,6,0.977,24 21 17 14 11,1504,0,0.004,0.004,0.004,0.011,0.458,0.174,0.004,0.07,725,328,25,12.494,1,2.746,949,108,0.001,36772
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_vt,valid,11,45.928,91 90 88 85 81 76 74 71 65 58,15439,0.066,0.502,1.494,0.554,4.694,10.122,8.337,0.056,8.73,10746,7325,267,304.243,2,9.108,11150,214,0.01,159472
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_6_e1_152_e1_391,valid,7,1.725,18 17 14 13 11 5,1393,0,0.008,0.018,0.01,0.017,0.772,0.323,0.009,0.123,769,433,18,15.192,1,4.542,896,66,0.002,36712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/cd,valid,9,5.493,43 41 38 37 35 31 24 13,3560,0.001,0.022,0.036,0.036,0.085,2.278,0.996,0.029,0.636,1876,917,64,42.962,2,5.666,2274,237,0.006,57360
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/twisted_counters,valid,8,3.938,29 26 22 19 15 12 7,2159,0,0.011,0.014,0.015,0.048,1.235,1.286,0.011,0.475,1154,705,26,12.327,1,2.538,1480,181,0.004,40292
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/_6counters,invalid,9,3.715,38 35 31 28 24 23 21 19 14,3143,0,0.012,0.012,0.014,0.039,1.582,0.702,0.01,0.436,1742,987,20,11.573,1,2.854,2166,256,0.004,40508
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e7_244_e1_823,valid,14,27.572,33 31 29 27 25 23 21 18 17 14 13 9 5,13424,0.003,0.286,0.939,0.201,0.61,10.887,5.03,0.036,3.807,7611,3173,73,57.826,2,7.901,8168,196,0.035,91724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_190,valid,10,22.4,22 18 14 10 9 8 7 6 2,11498,0.007,0.202,0.384,0.226,0.369,9.214,4.758,0.023,2.547,5848,1932,66,82.049,1,9.061,6762,280,0.012,91556
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_all,valid,4,12.29,16 8 0,2035,0,0.02,0.052,0.266,0.04,1.155,8.854,0.006,0.521,565,16,23,34.825,1,6.398,1029,60,0.009,145404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_968,invalid,6,18.277,73 59 44 29 18 6,7523,0.002,0.299,1.257,0.108,0.04,7.069,2.975,0.03,2.383,4544,2449,79,97.246,1,10.218,4903,116,0.004,90900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e1_1350,invalid,3,11.815,70 44 14,5222,0.001,0.158,0.911,0.113,0.048,4.655,1.924,0.023,1.329,3427,2166,68,91.183,1,10.344,3644,87,0.006,91148
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e7_244,valid,14,56.781,40 38 36 34 31 27 26 23 19 15 13 8 5,22194,0.015,0.59,3.038,0.726,7.506,16.659,10.941,0.046,6.511,14305,9174,92,69.706,2,7.141,15648,319,0.01,157888
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_6_e1_152,valid,9,4.254,23 22 19 18 15 13 11 5,3757,0,0.022,0.069,0.02,0.085,1.831,0.844,0.009,0.371,2186,1290,40,28.508,2,5.514,2543,153,0.008,57504
experimental-result-main/kind2-benchmarks-master/FunctionalChain/relatedCounters/relatedCounters_small_bounds,valid,12,11.703,10 9 8 7 6 5 4 3 2 1 0,9283,0,0.16,1.011,0.066,0.074,4.718,2.548,0.004,0.726,5768,3744,19,20.662,2,8.077,6659,299,0.002,91560
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_6,valid,15,64.859,48 46 42 39 36 32 30 27 23 22 20 17 12 5,23742,0.026,0.681,2.339,0.68,6.019,19.165,13.248,0.044,10.783,15081,8889,115,77.988,1,6.116,16681,843,0.068,158372
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e6_236,invalid,2,3.626,38 9,1940,0,0.039,0.257,0.015,0.002,1.412,0.499,0.01,0.399,1361,1146,41,56.144,1,10.382,1514,45,0.005,57872
experimental-result-main/kind2-benchmarks-master/FunctionalChain/relatedCounters/relatedCounters_small,valid,14,18.802,13 11 10 9 8 7 6 5 4 3 2 1 0,12438,0,0.262,1.424,0.115,0.169,7.616,3.626,0.008,1.547,7735,4711,31,24.431,2,6.761,8844,499,0.009,91108
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5,valid,14,56.145,35 33 30 28 26 24 23 21 18 16 14 10 6,21133,0.015,0.817,3.223,0.669,7.464,15.81,11.353,0.041,6.519,13980,9589,107,77.418,1,6.377,15308,294,0.012,158396
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2,valid,15,68.912,133 130 126 124 122 119 112 105 96 85 72 57 40 20,31788,0.022,1.022,2.759,0.382,1.308,27.214,13.459,0.046,10.174,18114,6530,93,119.176,1,9.886,19180,530,0.014,294860
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e4_987_e2_80,invalid,4,9.541,61 40 14 5,5019,0,0.17,1.115,0.041,0.007,3.391,1.085,0.01,1.327,3669,2927,82,108.717,1,14.466,3898,73,0.009,91096
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e7_860,invalid,5,19.087,85 64 49 16 1,9148,0.004,0.424,2.191,0.384,0.061,6.245,2.452,0.019,2.853,6829,5304,115,152.171,1,12.812,7071,65,0.003,159264
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/durationThm_3_e7_334,invalid,2,0.106,4 0,115,0,0,0.001,0,0,0.045,0.014,0.001,0.01,51,31,4,5.961,6,5.226,82,24,0,33568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e5_846,invalid,6,66.972,114 98 62 43 22 13,24530,0.052,0.899,3.252,1.024,3.691,19.225,12.389,0.023,11.1,16477,9958,241,301.423,1,15.044,17111,196,0.012,293596
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e7_3752,valid,5,0.374,11 10 7 4,396,0,0.001,0.003,0.001,0,0.117,0.053,0.002,0.04,187,69,14,27.587,1,8.258,212,14,0,59584
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave29,valid,3,1.286,8 4,332,0,0.001,0,0,0,0.112,0.166,0.002,0.032,93,9,7,15.485,2,8.345,165,20,0,88876
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8,valid,5,53.404,125 124 7 4,17280,0.097,1.441,9.871,0.643,0.026,12.731,7.445,0.02,6.935,15615,14382,240,590.648,2,29.905,15749,125,0.006,291716
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave30,valid,3,1.166,7 3,267,0,0,0,0,0,0.087,0.406,0.001,0.021,55,8,5,12.962,2,8.536,134,17,0,92892
