Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_length,ucl_f_length,ucl_i_length,sml_mem,ucl_f_mem,ucl_i_mem,max
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_5,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e1_1239_e1_1331,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.004,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,30996
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e7_856,valid,2,44.616,3,29,0,0,0,N/A,N/A,N/A,N/A,N/A,0.01,44.566,0.002,0.002,13,2,11,1,0,0,N/A,4,3,N/A,0.977,0.713,74464
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e1_1753_e2_615,invalid,0,0.016,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.006,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32992
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e8_320,valid,2,13.234,1,13,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,13.207,0.001,0.001,4,1,4,0,0,0,N/A,1,2,N/A,0.515,0.617,54856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1864_e3_495,invalid,1,0.612,2,33,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,0.542,0.002,0.005,14,5,14,0,0,0,N/A,3,5,N/A,0.986,1.165,48168
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e7_425,valid,2,9.159,1,10,0,0,0,N/A,N/A,N/A,N/A,N/A,0.003,9.134,0,0.001,2,0,2,0,0,0,N/A,1,1,N/A,0.515,0.455,52536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953,valid,2,38.517,3,29,0,0,0,N/A,N/A,N/A,N/A,N/A,0.012,38.466,0.002,0.002,14,4,12,1,0,0,N/A,4,4,N/A,1.006,0.883,75572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_6_e8_1147_e2_1326,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24624
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e3_302,invalid,1,0.79,2,33,0,0,0,N/A,N/A,N/A,N/A,N/A,0.012,0.725,0.002,0.005,14,3,13,1,0,0,N/A,4,4,N/A,1.002,0.876,53176
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e8_926_e7_961,invalid,0,0.017,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.006,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,33032
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e3_2145_e5_2391,invalid,0,0.016,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.006,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e7_2910_e1_1021,invalid,0,0.017,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.007,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,33016
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e7_2607,invalid,0,0.017,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.007,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,33068
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e2_819_e8_1896,invalid,0,0.021,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.007,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,33376
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_3_e3_2581_e1_1130,invalid,0,0.017,N/A,1,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.003,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,43128
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907_e7_1363,valid,2,38.851,4,29,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,38.79,0.002,0.003,12,3,11,0,0,0,N/A,4,5,N/A,0.972,0.901,76100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e8_1118_e1_667,invalid,0,0.013,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.004,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,30552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e8_926_e1_1065,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26824
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_4,valid,3,0.098,2 0,42,0,0,0,N/A,N/A,N/A,N/A,N/A,0.02,0.04,0.001,0.004,26,20,25,4,0,0,N/A,7,5,N/A,0.949,0.789,33988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e8_656,valid,2,12.849,1,13,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,12.823,0.001,0.001,4,1,4,0,0,0,N/A,1,2,N/A,0.513,0.611,54160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4_e8_420_e8_1525,valid,2,0.03,1,12,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,0.005,0,0.001,5,3,5,1,0,0,N/A,1,2,N/A,0.495,0.434,33420
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4,valid,2,0.031,1,12,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,0.005,0,0.001,5,3,5,1,0,0,N/A,1,2,N/A,0.495,0.434,33460
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e2_819_e1_1145,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e2_1599_e1_2383,invalid,0,0.017,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.007,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,33000
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_1,valid,2,0.028,1,10,0,0,0,N/A,N/A,N/A,N/A,N/A,0.003,0.005,0,0.001,4,2,3,1,0,0,N/A,2,1,N/A,0.562,0.305,31876
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_5_e1_811_e2_1026,invalid,1,0.041,0,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,0.009,0,0.003,4,0,3,1,0,0,N/A,1,1,N/A,0.436,0.379,33284
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e7_837_e2_1394,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.006,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31148
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e3_2145_e7_1847,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.005,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32400
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e8_926_e8_2138,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e1_1416_e3_1191,invalid,0,0.017,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.005,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31096
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e3_302_e1_1141,invalid,1,2.188,2,33,0,0,0,N/A,N/A,N/A,N/A,N/A,0.012,2.123,0.002,0.005,14,3,13,1,0,0,N/A,5,3,N/A,1.009,0.713,52896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907,valid,2,19.164,4,31,0,0,0,N/A,N/A,N/A,N/A,N/A,0.014,19.101,0.002,0.003,16,6,14,2,0,0,N/A,4,5,N/A,0.993,0.923,71728
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_2_e2_2367_e3_1601,invalid,0,0.022,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.01,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,41068
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953_e2_458,invalid,0,0.021,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.012,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31792
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_all,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24572
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_5_e1_811,invalid,1,0.055,1,23,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.015,0.001,0.003,9,0,6,1,0,0,N/A,2,3,N/A,0.547,0.515,33596
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e1_1270,invalid,0,0.013,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.004,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31624
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_1_e2_982_e7_492,valid,2,0.049,2,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.014,0,0.001,6,2,5,2,0,0,N/A,3,3,N/A,0.876,0.613,33788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e1_1753_e3_2021,invalid,1,18.267,0,13,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,18.228,0,0.004,3,2,4,0,0,0,N/A,1,1,N/A,0.687,0.623,70788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e2_1599_e3_1658,invalid,1,4.011,0,15,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,3.969,0.001,0.004,4,2,5,0,0,0,N/A,1,1,N/A,0.687,0.623,61452
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i4_e6_2175,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24692
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e2_1599_e8_1334,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28756
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e3_2669,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24644
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3,valid,2,16.976,1,13,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,16.948,0.001,0.001,4,1,4,0,0,0,N/A,1,1,N/A,0.515,0.455,59460
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e3_2145_e2_2228,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.006,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31464
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e8_251_e2_1053,invalid,0,0.014,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.005,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31384
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i3_e1_447_e3_1180,valid,2,2.165,2,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,2.133,0.001,0.001,7,4,6,2,0,0,N/A,3,2,N/A,0.886,0.614,44384
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e3_929_e1_2319,invalid,0,0.03,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.02,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,33168
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i3_e1_447_e6_2281,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26520
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_5_e1_811_e1_823,invalid,1,0.033,0,8,0,0,0,N/A,N/A,N/A,N/A,N/A,0.002,0.007,0,0.002,0,0,1,0,0,0,N/A,0,0,N/A,0.021,0.021,32628
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_2_e1_834_e1_1895,invalid,0,0.021,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.009,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,41244
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e3_216,invalid,1,2.64,0,16,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,2.606,0,0.003,4,1,5,0,0,0,N/A,1,1,N/A,0.517,0.453,52132
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e2_155,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24692
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e3_929_e8_1167,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24464
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e2_819_e3_2698,invalid,0,0.021,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.008,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32932
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_a1,valid,4,0.736,14 10 5,163,0,0,0,N/A,N/A,N/A,N/A,N/A,0.079,0.442,0.004,0.029,126,108,121,15,0,0,N/A,22,9,N/A,2.774,1.246,51408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e2_819_e7_1665,invalid,0,0.019,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.008,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,33404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e2_819_e4_1595,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_4_e7_2651_e7_2847,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e3_929_e7_619,invalid,0,0.029,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.013,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,33228
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e3_929_e4_578,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24588
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i4_e8_1381_e1_1837,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_2_e1_834_e3_2931,invalid,0,0.023,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.01,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,41056
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_3_e3_2581_e3_979,invalid,0,0.023,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.01,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,41048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953_e1_1128,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.005,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,30900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_4,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,38896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_all,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41032
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_6,valid,3,156.73,3 1,60,0,0,0,N/A,N/A,N/A,N/A,N/A,0.023,156.656,0.003,0.006,35,9,19,3,0,0,N/A,6,5,N/A,1.141,0.931,104632
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1750,invalid,1,0.131,0,17,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.087,0.001,0.003,4,0,5,0,0,0,N/A,1,2,N/A,0.513,0.608,36944
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_3_e3_2581_e2_2545,invalid,0,0.016,N/A,1,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.002,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,41256
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_5_e7_692_e7_2865,valid,2,0.061,2,11,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.012,0.001,0.002,2,0,2,0,0,0,N/A,2,2,N/A,0.474,0.41,38988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_all_e3_2032_e3_2788,invalid,1,0.302,1,19,0,0,0,N/A,N/A,N/A,N/A,N/A,0.009,0.248,0.001,0.005,8,5,8,1,0,0,N/A,3,2,N/A,1.043,0.782,44012
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_3_e3_2581_e7_3447,invalid,0,0.023,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.01,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,41080
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e3_2145_e3_977,invalid,0,0.017,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.006,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31620
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e1_1416_e2_753,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.005,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31032
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_6_e2_1439_e1_954,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26720
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e1_1239,invalid,0,0.014,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.004,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,30536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i4_e8_1381_e4_313,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26628
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_4_e7_1140_e7_433,valid,4,0.189,7 6 3,75,0,0,0,N/A,N/A,N/A,N/A,N/A,0.032,0.094,0.002,0.007,50,46,51,3,0,0,N/A,9,4,N/A,1.391,0.671,37296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e2_1599_e2_1815,invalid,0,0.033,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.023,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,33480
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i4,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24424
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953_e7_1465,valid,2,50.899,3,20,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,50.852,0.001,0.002,7,1,6,0,0,0,N/A,3,3,N/A,0.786,0.717,78204
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_2_e2_876,invalid,0,0.022,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.009,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,41180
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e4_1986,invalid,0,0.014,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.005,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32316
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e2_236,invalid,0,0.013,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.004,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_r4a,valid,5,14.633,14 11 9 7,316,0,0,0.002,N/A,N/A,N/A,N/A,N/A,0.181,14.082,0.009,0.066,283,263,279,45,0,0,N/A,29,12,N/A,3.585,1.156,170560
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e7_2910_e7_1804,invalid,0,0.016,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.006,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32996
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4_e8_420_e7_572,valid,2,0.03,1,12,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,0.005,0,0.001,5,3,5,1,0,0,N/A,1,2,N/A,0.495,0.434,32872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all,valid,2,114.424,4,35,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,114.362,0.002,0.003,17,5,15,1,0,0,N/A,5,5,N/A,1.188,0.923,91100
