Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_ind_length,ul_ind_length,ul_init_length,sml_ind_mem,ul_ind_mem,ul_init_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_2_e7_1027_e7_359,valid,3,0.039,3 1,33,0,0,0,0,0,0,0,0,0.013,0.004,0.001,0.004,28,21,24,6,16,4,5,6,3,3.81,1.352,0.811,1,2.391,4,3,0,32728
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e7_592_e7_265,valid,2,0.021,2,13,0,0,0,0,0,0,0,0,0.005,0.002,0,0.001,7,3,5,1,2,0,0,3,2,0.021,0.724,0.466,1,2.333,2,1,0,32260
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3_e2_695,valid,2,0.015,1,8,0,0,0,0,0,0,0,0,0.004,0.002,0,0,4,3,4,2,1,0,0,2,1,0.021,0.882,0.476,0,0.021,0,0,0,32316
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e7_606,valid,3,0.166,18 15,77,0,0,0,0,0,0,0,0,0.072,0.012,0.003,0.018,106,87,101,28,56,34,9,28,11,13.206,2.763,1.67,1,5.305,18,6,0,33212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e7_810,invalid,4,2.296,44 21 12 4,314,0,0,0.057,0,0.003,0.135,0.015,0.003,0.996,0.106,0.013,0.279,1423,1314,1392,207,1104,992,53,76,38,62.517,8.229,5.301,1,7.688,94,70,0.001,41508
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e2_13,valid,5,0.365,13 6 4 2,135,0,0,0.001,0,0.001,0.001,0.001,0.001,0.174,0.022,0.004,0.046,271,191,210,60,125,91,14,35,13,14.507,3.719,2.393,1,4.797,69,66,0,34828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_1_e7_184_e3_299,valid,2,0.021,2,12,0,0,0,0,0,0,0,0,0.006,0.002,0.001,0.001,6,4,6,2,2,0,0,4,2,0.021,1.066,0.47,0,0.021,0,0,0,32344
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856_e1_217,invalid,1,0.042,3,24,0,0,0,0,0,0,0,0,0.015,0.004,0.001,0.004,17,10,15,6,4,0,0,8,4,0.021,1.456,0.876,1,2.366,3,2,0,32696
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e7_244_e2_693,invalid,2,0.179,7 0,55,0,0,0.001,0,0,0.004,0,0,0.083,0.011,0.001,0.016,133,116,134,2,115,106,8,9,9,9.13,1.787,1.563,1,2.27,9,7,0,34388
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_5,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,117212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_6_e2_893,invalid,2,0.191,10 1,66,0,0,0,0,0,0.003,0,0,0.087,0.013,0.001,0.019,150,127,149,1,127,115,10,12,10,10.17,1.952,1.713,2,3.677,13,10,0,34312
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e2_405_e8_1055,invalid,2,0.179,7 0,55,0,0,0,0,0,0.004,0,0,0.081,0.011,0.001,0.015,140,123,141,2,122,113,8,9,9,8.812,1.787,1.563,1,2.27,9,7,0,34476
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e4_987_e2_80,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,165188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e7_1163,valid,4,0.258,11 7 6,108,0,0,0,0,0,0,0.001,0,0.11,0.02,0.002,0.036,194,156,176,43,109,78,17,32,13,20.271,3.25,2.054,1,5.55,37,23,0,34596
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856,valid,4,0.087,3 1 0,65,0,0,0,0,0,0,0,0,0.04,0.008,0.002,0.008,49,30,38,9,22,5,5,15,8,4.208,1.841,1.306,1,2.835,13,10,0,32972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856_e7_578,valid,4,0.105,4 1 0,84,0,0,0,0,0,0,0,0,0.048,0.011,0.003,0.01,75,52,63,14,41,11,7,14,11,5.962,2.291,1.685,1,3.171,17,11,0,33840
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e4_801,invalid,6,3.689,48 28 25 12 8 3,407,0,0.001,0.132,0,0.005,0.334,0.026,0.005,1.432,0.187,0.017,0.505,2370,2235,2333,196,2037,1895,64,88,44,81.146,9.896,6.544,1,9.141,125,90,0.003,57760
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e7_2044_e7_1287,invalid,0,0.017,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31948
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_5_e4_1208_e1_337,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,125732
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e7_2044,invalid,0,0.019,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31804
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3_e7_626,valid,3,0.022,1 0,20,0,0,0,0,0,0,0,0,0.007,0.003,0,0.001,9,6,8,2,5,0,2,3,2,0.862,0.825,0.625,1,2.519,2,0,0,32344
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/cd_e7_8,invalid,2,0.098,6 0,58,0,0,0,0,0,0,0,0,0.036,0.009,0.001,0.013,60,44,61,0,45,34,9,9,9,8.461,1.852,1.656,2,3.37,8,5,0,33696
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e2_1394,valid,3,0.18,20 16,72,0,0,0,0,0,0,0,0,0.082,0.012,0.002,0.018,80,64,81,16,45,31,7,23,13,9.996,2.593,2.126,1,5.617,15,1,0,33344
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e7_529,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,138568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e7_397,valid,4,0.209,3 2 0,92,0,0,0,0,0,0.001,0,0,0.09,0.017,0.003,0.025,167,138,154,35,100,76,13,25,12,16.179,2.689,1.963,1,5.611,28,15,0,34464
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5,valid,12,10.978,26 25 23 21 17 16 13 9 7 5 3,994,0.002,0.014,0.489,0.006,0.022,0.581,0.097,1.12,3.622,0.405,0.038,1.787,9078,8675,8793,2044,6599,6082,114,307,27,69.799,20.682,3.125,1,4.931,396,375,0.004,89500
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e7_353,valid,3,0.029,3 2,26,0,0,0,0,0,0,0,0,0.01,0.003,0.001,0.002,14,8,11,0,8,2,2,4,3,2.456,0.775,0.629,1,2.286,5,2,0,32340
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e8_118_e3_514,invalid,0,0.01,N/A,2,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32320
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e8_118_e7_178,valid,2,0.019,2,13,0,0,0,0,0,0,0,0,0.005,0.002,0,0.001,7,3,5,1,2,0,0,2,2,0.021,0.525,0.466,1,2.333,2,1,0,32312
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e1_821_e5_911,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,99912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e5_991,invalid,18,146.135,397 385 376 365 348 332 320 305 287 267 244 219 194 167 137 106 73 37,2693,0.012,0.186,17.966,0.104,0.501,9.124,1.615,9.312,30.001,5.422,0.121,47.273,35898,35235,35729,7038,28076,26871,252,840,67,284.415,57.478,9.361,1,12.531,659,595,0.005,280828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e3_11_e5_24,invalid,2,0.22,7 0,55,0,0,0,0,0,0.006,0,0,0.103,0.013,0.001,0.018,168,151,169,2,150,141,8,9,9,9.683,1.795,1.571,1,2.363,9,7,0.001,33976
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449,valid,3,0.025,2 1,21,0,0,0,0,0,0,0,0,0.008,0.003,0.001,0.002,10,5,7,0,5,1,2,3,2,2.303,0.706,0.56,1,2.198,4,2,0,31960
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2,valid,3,0.036,4 2,29,0,0,0,0,0,0,0,0,0.013,0.004,0.001,0.003,16,10,13,2,8,2,2,6,3,2.469,1.162,0.738,1,2.268,4,2,0,32484
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e2_1144,valid,2,0.025,1,8,0,0,0,0,0,0,0,0,0.007,0.002,0,0.001,3,2,3,1,1,0,0,2,1,0.021,0.426,0.142,0,0.021,0,0,0,33240
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1025,invalid,14,75.6,186 157 130 111 92 79 68 59 50 41 32 25 17 8,2015,0.006,0.042,8.782,0.025,0.271,5.55,0.431,4.784,16.147,2.453,0.073,23.41,27690,26948,27183,4760,22157,21383,228,452,65,278.375,32.371,8.974,1,12.336,734,670,0.006,283428
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed_e7_207,valid,2,0.01,0,4,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,31008
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e2_1317,valid,3,0.121,9 6,55,0,0,0,0,0,0,0,0,0.051,0.01,0.002,0.015,80,65,76,43,24,9,8,12,10,11.605,2.434,1.985,1,5.401,13,4,0,33220
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e2_943,valid,3,0.207,17 13,74,0,0,0,0,0,0,0,0,0.087,0.018,0.004,0.024,96,74,88,29,43,19,7,28,11,11.283,2.786,1.815,1,5.365,21,10,0,33384
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e2_454,valid,3,0.117,9 6,55,0,0,0,0,0,0,0,0,0.048,0.01,0.001,0.013,80,65,76,43,24,9,8,12,10,11.609,2.441,1.993,1,5.413,13,4,0,33468
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1,valid,3,0.172,17 13,70,0,0,0,0,0,0,0,0,0.074,0.014,0.003,0.018,82,69,82,11,53,32,9,24,9,11.965,3.069,1.422,1,5.085,12,2,0,34424
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e1_618,invalid,1,0.065,5,34,0,0,0,0,0,0,0,0,0.025,0.007,0.001,0.006,23,11,19,5,7,0,1,11,7,2.825,1.875,1.361,1,2.67,6,4,0,32748
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_496,valid,3,0.031,3 1,26,0,0,0,0,0,0,0,0,0.011,0.003,0,0.003,14,8,11,2,7,2,2,4,3,2.344,0.812,0.662,1,2.198,4,2,0,32384
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e8_517,valid,3,0.047,5 2,33,0,0,0,0,0,0,0,0,0.02,0.005,0.001,0.003,21,10,17,3,7,0,1,9,5,0.836,1.177,0.937,1,2.013,6,5,0,32748
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e3_57_e5_999,invalid,0,0.01,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32168
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e2_1166,valid,4,0.193,3 1 0,93,0,0,0,0,0,0.001,0.001,0,0.088,0.014,0.002,0.022,163,135,152,72,65,40,11,22,15,13.611,3.2,2.59,1,5.723,25,12,0,33764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_vt,valid,9,11.56,89 88 86 83 79 74 71 70,1076,0.002,0.021,0.707,0.017,0.031,0.355,0.124,0.887,3.059,0.635,0.046,2.301,7440,7246,7372,1905,5284,4690,224,361,35,252.969,26.413,3.763,2,8.324,187,157,0.001,92084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_9,invalid,3,0.226,9 6 1,80,0,0,0,0,0,0.003,0,0,0.088,0.02,0.002,0.029,158,144,165,16,130,111,16,12,11,16.39,2.675,1.727,2,6.631,10,1,0,34368
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_2,valid,6,0.182,6 5 3 2 0,96,0,0,0,0,0,0,0,0,0.051,0.021,0.002,0.029,32,21,30,16,11,0,1,11,9,0.766,1.845,1.541,1,4.39,2,1,0,55564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_6_e7_399,invalid,3,0.295,13 8 3,94,0,0,0.001,0,0,0.004,0.001,0,0.127,0.024,0.002,0.03,288,271,296,133,143,117,9,18,14,13.415,2.826,1.627,1,4.184,12,2,0,34408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_all_e7_2500,valid,6,0.37,6 5 3 2 0,131,0,0,0,0,0,0,0,0,0.116,0.028,0.003,0.039,80,53,71,37,22,0,2,29,18,1.288,2.853,2.408,1,4.469,9,8,0,61900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_10,valid,3,0.045,1 0,25,0,0,0,0,0,0,0,0,0.011,0.005,0,0.003,14,10,13,5,6,0,3,4,3,1.038,0.873,0.615,1,4.667,2,0,0,53448
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_3,valid,2,0.029,1,9,0,0,0,0,0,0,0,0,0.003,0.003,0,0.002,4,2,3,1,1,0,0,2,1,0.021,0.657,0.395,1,5.995,1,0,0,57624
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_all,valid,4,0.257,2 1 0,78,0,0,0,0,0,0,0,0,0.091,0.015,0.002,0.016,64,41,54,25,18,0,2,24,13,1.166,2.366,1.943,1,4.483,10,9,0,61792
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_4,valid,3,0.042,1 0,25,0,0,0,0,0,0,0,0,0.01,0.005,0,0.003,14,10,13,5,6,0,3,4,3,1.042,0.881,0.623,1,4.672,2,0,0,55656
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_7,valid,3,0.047,1 0,25,0,0,0,0,0,0,0,0,0.011,0.005,0.001,0.003,14,10,13,5,6,0,3,4,3,1.046,0.881,0.623,1,4.671,2,0,0,53724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_6_e7_10_e7_341,invalid,4,0.493,19 14 9 4,139,0,0,0.002,0,0.001,0.007,0.001,0,0.209,0.039,0.004,0.048,566,542,574,321,228,180,13,32,16,19.334,3.955,1.88,2,6.12,20,6,0,36140
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_vt,invalid,2,0.19,5 2,42,0,0,0,0,0,0,0,0,0.033,0.025,0.001,0.023,30,21,30,14,8,0,4,7,6,11.081,2.729,2.294,1,6.19,5,2,0,63792
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_5,valid,2,0.038,2,15,0,0,0,0,0,0,0,0,0.007,0.003,0,0.003,9,5,8,3,3,0,1,4,3,4.851,0.743,0.627,1,4.483,2,0,0,55784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_1,valid,3,0.052,1 0,26,0,0,0,0,0,0,0,0,0.012,0.005,0.001,0.004,15,10,13,5,6,0,1,5,3,0.795,0.991,0.722,1,4.391,2,1,0,55624
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/readwrit,valid,2,0.023,1,9,0,0,0,0,0,0,0,0,0.004,0.004,0,0.001,3,1,2,0,1,0,0,2,1,0.021,0.553,0.395,1,4.3,1,0,0,32616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_1,invalid,4,0.28,8 6 4 2,112,0,0,0,0,0,0.002,0.001,0.002,0.095,0.036,0.001,0.047,194,167,179,26,138,101,30,15,5,23.253,3.598,1.471,1,4.377,23,20,0,34848
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_all,valid,3,0.122,2 0,46,0,0,0,0,0,0,0,0,0.03,0.013,0.001,0.012,37,28,35,15,16,0,7,10,7,9.643,1.363,1.135,1,6.149,4,1,0,57784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_3,valid,3,0.044,1 0,25,0,0,0,0,0,0,0,0,0.011,0.005,0,0.003,14,10,13,5,6,0,3,4,3,1.046,0.881,0.623,1,4.672,2,0,0,53504
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_8,invalid,3,0.134,5 2 1,57,0,0,0,0,0,0.001,0,0,0.05,0.014,0.001,0.016,77,67,80,12,57,46,8,8,7,9.624,2.038,1.119,3,6.612,6,0,0,34364
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_2,valid,2,0.041,2,13,0,0,0,0,0,0,0,0,0.006,0.003,0,0.003,8,4,6,2,2,0,0,4,2,0.021,0.747,0.471,1,5.994,2,1,0,59852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_1,valid,3,0.068,1 0,31,0,0,0,0,0,0,0,0,0.014,0.008,0.001,0.007,18,12,17,6,9,0,3,5,5,7.715,0.893,0.91,1,5.937,3,0,0,57548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_8,valid,3,0.045,1 0,25,0,0,0,0,0,0,0,0,0.011,0.005,0.001,0.003,14,10,13,5,6,0,3,4,3,1.042,0.881,0.619,1,4.672,2,0,0,53632
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_4_e7_2197,invalid,2,0.076,4 2,32,0,0,0,0,0,0,0,0,0.026,0.008,0.001,0.008,30,24,32,22,4,0,0,7,5,0.021,1.801,0.878,1,3.696,3,0,0,33400
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_10_e7_106_e7_2564,valid,2,0.024,1,7,0,0,0,0,0,0,0,0,0.003,0.002,0,0.001,1,0,1,0,0,0,0,1,1,0.021,0.458,0.395,0,0.021,0,0,0,53592
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_1_e7_4234,valid,3,0.109,3 0,41,0,0,0,0,0,0,0,0,0.026,0.015,0.001,0.011,42,36,42,20,20,5,9,6,6,10.339,1.003,1.078,0,0.021,2,0,0,57600
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_2,invalid,0,0.01,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32312
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/peterson_4,valid,3,0.064,1 0,25,0,0,0,0,0,0,0,0,0.012,0.008,0.001,0.007,14,10,13,5,6,0,3,4,3,1.034,0.889,0.623,1,6.182,2,0,0,57772
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_7,invalid,2,0.098,3 0,40,0,0,0,0,0,0.001,0,0,0.035,0.01,0.001,0.01,59,51,62,6,47,38,7,6,6,7.994,1.831,1.03,1,4.754,4,1,0,33956
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_4,invalid,2,0.058,2 1,23,0,0,0,0,0,0,0,0,0.016,0.008,0,0.008,9,6,10,5,1,0,0,3,2,0.021,1.359,0.503,1,3.152,1,0,0,32872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_6,valid,3,0.064,1 0,25,0,0,0,0,0,0,0,0,0.013,0.006,0,0.007,14,10,13,5,6,0,3,4,3,1.042,0.885,0.627,1,4.668,2,0,0,53516
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_5,invalid,2,0.062,2 1,28,0,0,0,0,0,0,0,0,0.02,0.007,0,0.008,22,17,23,5,12,10,1,4,3,5.256,1.518,0.654,1,3.137,2,1,0,33992
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_9,valid,3,0.043,1 0,25,0,0,0,0,0,0,0,0,0.01,0.004,0.001,0.003,14,10,13,5,6,0,3,4,3,1.038,0.865,0.607,1,4.668,2,0,0,55624
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_1_e7_1621,invalid,2,0.094,5 4,40,0,0,0,0,0,0,0,0,0.032,0.012,0.001,0.011,29,20,29,18,4,1,1,7,6,3.867,2.445,1.492,1,4.366,5,1,0,33256
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_6,invalid,2,0.1,3 1,35,0,0,0,0,0,0.001,0,0,0.034,0.01,0.001,0.011,39,33,41,5,28,23,2,6,4,6.639,1.745,0.798,1,4.614,2,1,0,33388
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_3,invalid,1,0.04,0,12,0,0,0,0,0,0,0,0,0.009,0.005,0,0.004,8,6,8,5,1,0,0,2,1,0.021,1.213,0.359,1,3.324,1,0,0,32732
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_5_e7_3972,valid,2,0.028,1,9,0,0,0,0,0,0,0,0,0.005,0.002,0,0.001,4,2,3,1,1,0,0,2,1,0.021,0.649,0.395,1,4.469,1,0,0,53680
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave30,valid,3,1.657,8 4,60,0,0,0,0,0,0.001,0,0.001,0.053,1.056,0.002,0.019,96,73,81,14,58,39,5,15,7,10.506,1.937,1.505,2,7.821,19,14,0,90852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave37,invalid,2,1.265,0,96,0,0,0,0,0,0,0,0,0.096,0.224,0.003,0.035,133,70,93,38,35,15,7,24,16,13.176,3.475,2.803,8,13.911,51,37,0,90960
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave13,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,116960
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave04,valid,2,0.017,0,4,0,0,0,0,0,0,0,0,0.004,0.002,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,89084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave11,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,165060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave15,valid,2,0.017,0,4,0,0,0,0,0,0,0,0,0.005,0.001,0,0,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,85084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave31,invalid,2,3.395,0,67,0,0,0,0,0,0,0,0,0.053,2.483,0.002,0.021,70,40,53,14,26,12,5,16,9,10.215,2.28,1.494,3,8.653,25,17,0,90972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave12,invalid,2,0.165,0,15,0,0,0,0,0,0,0,0,0.015,0.007,0,0.004,3,1,4,1,1,0,0,2,2,0.021,0.381,0.324,0,0.021,0,0,0,87096
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave28,invalid,2,0.435,0,31,0,0,0,0,0,0,0,0,0.019,0.018,0.001,0.009,21,14,18,1,11,4,2,8,2,7.748,1.197,0.407,1,6.497,6,3,0,88892
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave38,invalid,2,1.891,0,94,0,0,0,0,0,0.001,0,0,0.114,0.512,0.003,0.035,138,77,96,22,55,35,6,20,15,12.998,3.335,2.648,6,11.997,48,39,0,95020
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave22,valid,3,8.682,18 9,137,0,0,0.001,0,0.001,0.002,0.001,0,0.185,6.982,0.004,0.068,344,241,272,70,171,131,21,36,23,32.565,5.299,3.87,5,11.933,89,73,0,90944
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2,valid,3,0.073,2 0,31,0,0,0,0,0,0,0,0,0.017,0.005,0.001,0.014,35,28,31,2,27,15,7,4,3,21.11,1.306,0.809,1,14.183,6,3,0,33220
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/steam_boiler_no_arr2_e8_21449_e5_18210,valid,3,0.041,1 0,21,0,0,0,0,0,0,0,0,0.008,0.003,0,0.005,11,7,9,2,6,0,3,2,2,14.614,0.703,0.641,1,13.858,3,1,0,32924
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave20,invalid,2,0.018,0,5,0,0,0,0,0,0,0,0,0.004,0.003,0,0.001,0,0,0,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,97160
